Epoch|Element|w0|w1|w2|w3|w4|w5|w6|w7|w8|w9|w10|w11|w12|w13|w14|w15|w16|w17|w18|w19|w20|w21|w22|w23|w24|w25|w26|w27|w28|w29|w30|w31|w32|w33|w34|w35|w36|w37|w38|w39|w40|w41|w42|w43|w44|w45|w46|w47|w48|w49|w50|w51|w52|w53|w54|w55|w56|w57|w58|w59|w60|w61|w62|w63
12|Boron|-0.5045310258865356|-0.6082537174224854|-0.615569531917572|-1.3005894422531128|-0.665418803691864|-1.851970911026001|0.6423966288566589|-0.18328869342803955|-0.22161157429218292|0.35804903507232666|0.163441002368927|-0.9507083296775818|-1.071044921875|0.8655364513397217|-0.934847891330719|-1.102071762084961|-1.7168599367141724|-0.3591349720954895|-0.10935322195291519|-0.4741276204586029|-0.6898564696311951|0.29705730080604553|-0.16977103054523468|1.4797983169555664|-0.34154269099235535|0.4017656147480011|0.045567892491817474|1.9526517391204834|0.15692603588104248|-1.6238489151000977|-0.598624587059021|0.3361196517944336|-1.1905704736709595|-1.995078206062317|0.17006660997867584|-1.7691127061843872|0.831133246421814|1.8496843576431274|0.09210997819900513|-1.015482783317566|-0.5387823581695557|-0.279606431722641|0.16322606801986694|-0.3958528935909271|-0.3419914245605469|0.2819841802120209|0.607661783695221|0.8717349171638489|-0.8969014286994934|-0.13865134119987488|-0.3229164779186249|1.515992283821106|0.5558245778083801|-0.24947486817836761|-2.053987741470337|-2.38311505317688|-0.23351044952869415|0.21833357214927673|-1.2367154359817505|-0.6501990556716919|-0.17612925171852112|-0.5515561699867249|0.6630615592002869|1.1431808471679688
12|Carbon|0.7115163803100586|0.0874180868268013|0.29817768931388855|0.22993104159832|0.4151337146759033|-0.10882715880870819|0.7457761168479919|0.08673195540904999|2.426997184753418|1.25247061252594|-0.8170028924942017|2.4050612449645996|0.5717230439186096|-0.2124292403459549|1.7835032939910889|0.3802940845489502|-2.1486480236053467|-0.22178679704666138|1.0397142171859741|-0.2930867373943329|0.8344103693962097|-0.7236967086791992|-0.4500408172607422|-1.1464351415634155|-0.1344459056854248|-0.7725913524627686|-1.4672472476959229|-0.1744932234287262|-2.4188318252563477|-0.10579928755760193|0.9200519323348999|0.4390639066696167|0.2509935200214386|-0.17393016815185547|0.8466426730155945|-0.1037437841296196|0.3706290125846863|-0.19127333164215088|-1.1180899143218994|1.067456603050232|1.4422273635864258|0.6217784881591797|-1.8245830535888672|0.6943912506103516|-1.4358770847320557|-0.26447951793670654|-1.093741774559021|1.4596079587936401|-1.1240363121032715|-0.23832319676876068|-0.004254460334777832|-1.3567432165145874|-0.7963199019432068|-0.8184744715690613|0.08583349734544754|-0.509824275970459|-0.04371083900332451|-1.4780242443084717|-0.6977513432502747|-0.08661172538995743|1.0739344358444214|-0.3570290803909302|-0.8165416717529297|-1.7583820819854736
13|Boron|-0.510122537612915|-0.6035220623016357|-0.6009814739227295|-1.3062052726745605|-0.6600236892700195|-1.841821551322937|0.6534009575843811|-0.1767740398645401|-0.22365106642246246|0.35000717639923096|0.17714588344097137|-0.9499149322509766|-1.0600316524505615|0.8309802412986755|-0.9503052830696106|-1.1097352504730225|-1.7321568727493286|-0.34956249594688416|-0.12566877901554108|-0.5118139386177063|-0.6803239583969116|0.2916797399520874|-0.17520040273666382|1.490936040878296|-0.34708690643310547|0.39979374408721924|0.0603611059486866|1.9651856422424316|0.16030965745449066|-1.6242619752883911|-0.5974869728088379|0.3581230938434601|-1.1898587942123413|-2.003566026687622|0.16909393668174744|-1.7899025678634644|0.8307583332061768|1.8565961122512817|0.09019102901220322|-1.005967140197754|-0.5316701531410217|-0.26905494928359985|0.17739982903003693|-0.3884967863559723|-0.3523307144641876|0.2763897776603699|0.6311573386192322|0.8849859237670898|-0.9109176397323608|-0.16341012716293335|-0.3101155161857605|1.5132935047149658|0.5521972179412842|-0.2534066438674927|-2.0651333332061768|-2.3816184997558594|-0.25716307759284973|0.2137605845928192|-1.228176236152649|-0.6462928652763367|-0.1807100474834442|-0.5448150038719177|0.6675025820732117|1.1473636627197266
13|Carbon|0.6997900009155273|0.10506526380777359|0.31261318922042847|0.23280459642410278|0.417402982711792|-0.09367930144071579|0.7703997492790222|0.0836196020245552|2.4374704360961914|1.2414132356643677|-0.7952308654785156|2.41109299659729|0.5810490250587463|-0.22704187035560608|1.7597260475158691|0.35686564445495605|-2.173112630844116|-0.2092340737581253|1.0082253217697144|-0.3097989559173584|0.8572333455085754|-0.7317776083946228|-0.457942396402359|-1.1392959356307983|-0.13873322308063507|-0.7783610224723816|-1.4332510232925415|-0.15402497351169586|-2.415562868118286|-0.10222479701042175|0.92276930809021|0.46522167325019836|0.2533239722251892|-0.18958063423633575|0.8441911935806274|-0.13408900797367096|0.368289977312088|-0.1834447830915451|-1.1228739023208618|1.0812443494796753|1.4484727382659912|0.6233949661254883|-1.797664999961853|0.7055079936981201|-1.4452481269836426|-0.2733100652694702|-1.0765336751937866|1.4852735996246338|-1.1441278457641602|-0.26006758213043213|0.00934709794819355|-1.3716202974319458|-0.7976099252700806|-0.8220855593681335|0.07313540577888489|-0.5053128004074097|-0.08206771314144135|-1.4783095121383667|-0.6831919550895691|-0.07952616363763809|1.0619186162948608|-0.35019436478614807|-0.8103176355361938|-1.7497190237045288
14|Boron|-0.5097637176513672|-0.6011706590652466|-0.5882720947265625|-1.3131675720214844|-0.6523829698562622|-1.8386836051940918|0.652494490146637|-0.17207422852516174|-0.22765861451625824|0.3481505811214447|0.18623392283916473|-0.9571539759635925|-1.054267168045044|0.797357439994812|-0.9581648111343384|-1.1034841537475586|-1.7398388385772705|-0.347295880317688|-0.13677532970905304|-0.5308772325515747|-0.6819339394569397|0.29224056005477905|-0.1809575855731964|1.509081482887268|-0.3557142913341522|0.4052945375442505|0.06098583713173866|1.971660852432251|0.16115614771842957|-1.6270908117294312|-0.609432578086853|0.37364625930786133|-1.1897984743118286|-2.004694938659668|0.16380146145820618|-1.7987570762634277|0.8322659730911255|1.8674376010894775|0.08951077610254288|-1.0087846517562866|-0.5302281379699707|-0.2630193829536438|0.18329325318336487|-0.3874557614326477|-0.36201098561286926|0.27197515964508057|0.6545308828353882|0.8889750838279724|-0.9187291264533997|-0.17672105133533478|-0.30210602283477783|1.5171273946762085|0.5482906699180603|-0.25265708565711975|-2.0720818042755127|-2.3845157623291016|-0.2691584825515747|0.21899129450321198|-1.2258460521697998|-0.6461226344108582|-0.17958128452301025|-0.5371453762054443|0.6700477600097656|1.1506009101867676
14|Carbon|0.6864489912986755|0.10249632596969604|0.32697802782058716|0.23020640015602112|0.4253408908843994|-0.09600327908992767|0.7771521806716919|0.09288489073514938|2.444253921508789|1.2370307445526123|-0.7875634431838989|2.4013233184814453|0.5968522429466248|-0.2450142502784729|1.7477248907089233|0.3552236258983612|-2.184507131576538|-0.20718087255954742|0.9879128932952881|-0.32120728492736816|0.8617353439331055|-0.7303996682167053|-0.4706975817680359|-1.1243195533752441|-0.14002320170402527|-0.7722345590591431|-1.4270727634429932|-0.13901208341121674|-2.4183266162872314|-0.10333747416734695|0.9122259020805359|0.48696169257164|0.2537599802017212|-0.20112080872058868|0.8366865515708923|-0.14885415136814117|0.36984390020370483|-0.1721377670764923|-1.1228264570236206|1.0822746753692627|1.4503754377365112|0.6132841110229492|-1.7839958667755127|0.710379958152771|-1.4606997966766357|-0.2759224772453308|-1.0617189407348633|1.5012465715408325|-1.1525567770004272|-0.2703074514865875|0.028139399364590645|-1.3834964036941528|-0.801090657711029|-0.828373908996582|0.06704133003950119|-0.5051300525665283|-0.10318124294281006|-1.46983802318573|-0.676329493522644|-0.07279635965824127|1.0620664358139038|-0.34281399846076965|-0.8027645945549011|-1.7395414113998413
15|Boron|-0.5132138133049011|-0.5984611511230469|-0.5720170736312866|-1.3188714981079102|-0.6413401365280151|-1.83376145362854|0.6580352783203125|-0.16629759967327118|-0.2301112711429596|0.34001341462135315|0.19678230583667755|-0.9613223075866699|-1.047033429145813|0.7731389403343201|-0.9689132571220398|-1.101840853691101|-1.749281883239746|-0.3411139249801636|-0.15290524065494537|-0.5498473644256592|-0.6795352101325989|0.2917023003101349|-0.18659427762031555|1.52694833278656|-0.3624773323535919|0.4115659296512604|0.06553968787193298|1.9821643829345703|0.16436344385147095|-1.6315206289291382|-0.6183838248252869|0.38676634430885315|-1.1908258199691772|-2.0085983276367188|0.1593746840953827|-1.8108079433441162|0.8326312303543091|1.877590298652649|0.08968042582273483|-1.00724458694458|-0.5239263772964478|-0.25806349515914917|0.19296886026859283|-0.3844117522239685|-0.37242695689201355|0.2684876322746277|0.6787342429161072|0.8972836136817932|-0.928656280040741|-0.19140632450580597|-0.29238301515579224|1.5186209678649902|0.5449422001838684|-0.2536422610282898|-2.080082416534424|-2.3876781463623047|-0.2807174026966095|0.22091807425022125|-1.2214922904968262|-0.6447088718414307|-0.1793747842311859|-0.5267884135246277|0.6739495992660522|1.1557387113571167
15|Carbon|0.6562672257423401|0.09905711561441422|0.3461560308933258|0.22363948822021484|0.43976402282714844|-0.09637414664030075|0.7930675148963928|0.11009640991687775|2.4520511627197266|1.2234523296356201|-0.7805114984512329|2.3937251567840576|0.6178322434425354|-0.2654760181903839|1.7313241958618164|0.34388336539268494|-2.202723979949951|-0.1974065899848938|0.9605551958084106|-0.3417215347290039|0.8758985996246338|-0.7330965399742126|-0.4863249659538269|-1.108205795288086|-0.13556036353111267|-0.7699427008628845|-1.4160616397857666|-0.11325129866600037|-2.424339532852173|-0.10701853036880493|0.9082669019699097|0.5130177736282349|0.2526659071445465|-0.2168452888727188|0.8346723914146423|-0.17252805829048157|0.37125980854034424|-0.16024790704250336|-1.122673749923706|1.087547779083252|1.4599359035491943|0.6038755178451538|-1.7665740251541138|0.7235655784606934|-1.4803320169448853|-0.2773074805736542|-1.041161298751831|1.5267333984375|-1.1678611040115356|-0.2916995882987976|0.05655809864401817|-1.3945585489273071|-0.8042694330215454|-0.8482661843299866|0.057622622698545456|-0.49934759736061096|-0.1287044733762741|-1.46500563621521|-0.663869321346283|-0.057409465312957764|1.0614110231399536|-0.3305734694004059|-0.7886332869529724|-1.7239704132080078
16|Boron|-0.5201279520988464|-0.5948510766029358|-0.5499691367149353|-1.3307238817214966|-0.626312792301178|-1.8301167488098145|0.6628307700157166|-0.15820886194705963|-0.236350879073143|0.3305478096008301|0.20789527893066406|-0.9674011468887329|-1.0414236783981323|0.7485845685005188|-0.9807341694831848|-1.0976154804229736|-1.7598576545715332|-0.3344077169895172|-0.1715274453163147|-0.571020781993866|-0.6745288372039795|0.2903582453727722|-0.19204723834991455|1.553167462348938|-0.3688432276248932|0.4183071255683899|0.06948966532945633|1.9937869310379028|0.16626641154289246|-1.6392866373062134|-0.6311337351799011|0.40127071738243103|-1.1912264823913574|-2.0108819007873535|0.15434114634990692|-1.8227405548095703|0.8374555706977844|1.8917884826660156|0.08981184661388397|-1.0081712007522583|-0.5173976421356201|-0.25367432832717896|0.2016880363225937|-0.37582382559776306|-0.38297268748283386|0.26427173614501953|0.7033261060714722|0.9046274423599243|-0.9406314492225647|-0.20855765044689178|-0.2839736044406891|1.5221978425979614|0.5394926071166992|-0.2564162015914917|-2.0906758308410645|-2.3927764892578125|-0.2919773757457733|0.226395383477211|-1.2184839248657227|-0.6418278217315674|-0.1761668473482132|-0.5129284262657166|0.680927038192749|1.1675119400024414
16|Carbon|0.6379230618476868|0.08443727344274521|0.35689130425453186|0.21883729100227356|0.44485506415367126|-0.09498265385627747|0.8007460236549377|0.1197914108633995|2.4544126987457275|1.2171372175216675|-0.7786643505096436|2.39355731010437|0.628336489200592|-0.27436181902885437|1.721193790435791|0.3382854163646698|-2.211223602294922|-0.19329623878002167|0.9505552649497986|-0.3500770926475525|0.8856627941131592|-0.7390033602714539|-0.49056267738342285|-1.0990960597991943|-0.1336558610200882|-0.7721805572509766|-1.4108350276947021|-0.10271798074245453|-2.427553415298462|-0.10626734793186188|0.9081228971481323|0.5221461057662964|0.2546563446521759|-0.2246147096157074|0.8405768275260925|-0.18353351950645447|0.37509092688560486|-0.1545461118221283|-1.1232120990753174|1.0908411741256714|1.4649323225021362|0.6020793914794922|-1.7562049627304077|0.7323052883148193|-1.4860141277313232|-0.27738115191459656|-1.0314959287643433|1.5375109910964966|-1.1749029159545898|-0.30237922072410583|0.07030849903821945|-1.3998479843139648|-0.8079433441162109|-0.8612173199653625|0.050436217337846756|-0.4902597665786743|-0.13961096107959747|-1.462670087814331|-0.6588887572288513|-0.045674122869968414|1.0589993000030518|-0.3283044099807739|-0.7766591906547546|-1.7125049829483032
17|Boron|-0.5231225490570068|-0.5951918363571167|-0.5395042896270752|-1.3345290422439575|-0.6241065859794617|-1.825805902481079|0.6674625277519226|-0.15741084516048431|-0.23702998459339142|0.32686176896095276|0.2128121703863144|-0.9659847021102905|-1.0400103330612183|0.7419421076774597|-0.9865744709968567|-1.0989933013916016|-1.7624183893203735|-0.33227938413619995|-0.17791171371936798|-0.5761039853096008|-0.6683438420295715|0.2866038382053375|-0.1919359713792801|1.5609453916549683|-0.37137308716773987|0.41686365008354187|0.0728001669049263|1.996780276298523|0.16631941497325897|-1.638060450553894|-0.6322261691093445|0.40435805916786194|-1.1879738569259644|-2.011110544204712|0.1557600349187851|-1.8268719911575317|0.840919554233551|1.8983821868896484|0.086407370865345|-1.0074788331985474|-0.5158262848854065|-0.25078850984573364|0.20721693336963654|-0.3677438795566559|-0.3843463957309723|0.2594990134239197|0.710864782333374|0.9071943759918213|-0.9436655640602112|-0.21482804417610168|-0.2812497615814209|1.5216765403747559|0.5358286499977112|-0.25842714309692383|-2.0960328578948975|-2.390630006790161|-0.2954261898994446|0.22870300710201263|-1.218026876449585|-0.6374849081039429|-0.17888851463794708|-0.5105407238006592|0.6869547963142395|1.1747002601623535
17|Carbon|0.6160624027252197|0.06983679533004761|0.36978375911712646|0.213975727558136|0.4507451057434082|-0.0925101488828659|0.8161964416503906|0.13477443158626556|2.462343454360962|1.2010246515274048|-0.7801719307899475|2.394212484359741|0.6448796391487122|-0.28272709250450134|1.709197759628296|0.32289716601371765|-2.2265467643737793|-0.17747092247009277|0.937239408493042|-0.36152392625808716|0.9024686217308044|-0.7470670938491821|-0.4986960291862488|-1.0916187763214111|-0.12452016770839691|-0.7785907983779907|-1.402133822441101|-0.0854579359292984|-2.4319584369659424|-0.10645195841789246|0.9157267808914185|0.5330427885055542|0.2534147799015045|-0.23939500749111176|0.8506356477737427|-0.20093633234500885|0.37464645504951477|-0.15027616918087006|-1.1216764450073242|1.1004434823989868|1.4799869060516357|0.6002746224403381|-1.7431389093399048|0.7477781176567078|-1.4948276281356812|-0.2735346257686615|-1.021026611328125|1.5563758611679077|-1.1885112524032593|-0.31742724776268005|0.088393434882164|-1.4084004163742065|-0.8081390261650085|-0.8808462023735046|0.04251253977417946|-0.47472554445266724|-0.15426230430603027|-1.4688982963562012|-0.6451622843742371|-0.02593083493411541|1.0545213222503662|-0.3256223499774933|-0.7603403329849243|-1.6993463039398193
18|Boron|-0.5293090343475342|-0.5942977070808411|-0.5184534788131714|-1.348191261291504|-0.6105267405509949|-1.8216681480407715|0.671750009059906|-0.1499347686767578|-0.24220314621925354|0.31856462359428406|0.22312815487384796|-0.9699529409408569|-1.0349977016448975|0.7185954451560974|-0.9992867708206177|-1.0955008268356323|-1.7762359380722046|-0.32533636689186096|-0.1954832226037979|-0.5903909802436829|-0.6639506220817566|0.28300151228904724|-0.19574926793575287|1.5862280130386353|-0.37720566987991333|0.4207008481025696|0.07823242992162704|2.007965326309204|0.16966724395751953|-1.6451635360717773|-0.6431767344474792|0.4194386303424835|-1.1861143112182617|-2.014357566833496|0.1517598032951355|-1.8372514247894287|0.8497587442398071|1.917739748954773|0.08682578057050705|-1.006781816482544|-0.5109569430351257|-0.24367977678775787|0.2165084183216095|-0.3593943119049072|-0.3908832371234894|0.25511136651039124|0.7314195036888123|0.9134107232093811|-0.959105372428894|-0.23084625601768494|-0.27445492148399353|1.5225013494491577|0.528698205947876|-0.26102215051651|-2.108529567718506|-2.3946781158447266|-0.30925166606903076|0.2360202521085739|-1.2161865234375|-0.635236918926239|-0.17561103403568268|-0.4980214238166809|0.6954399347305298|1.1866353750228882
18|Carbon|0.5978449583053589|0.04871971160173416|0.38468796014785767|0.20147360861301422|0.46684253215789795|-0.08542642742395401|0.8281843066215515|0.15448294579982758|2.4512217044830322|1.1775658130645752|-0.7807349562644958|2.395695686340332|0.6597850918769836|-0.28987082839012146|1.6942932605743408|0.3209342658519745|-2.239227294921875|-0.16074934601783752|0.9285795092582703|-0.3738284409046173|0.9204237461090088|-0.7550795078277588|-0.5015090703964233|-1.079464316368103|-0.12397316098213196|-0.7774654626846313|-1.3981431722640991|-0.07135875523090363|-2.4294655323028564|-0.11703725904226303|0.9166519045829773|0.5400373339653015|0.25112587213516235|-0.24868346750736237|0.8631876707077026|-0.21355120837688446|0.38516563177108765|-0.14429530501365662|-1.1150469779968262|1.1057699918746948|1.4989045858383179|0.6058521866798401|-1.7321388721466064|0.7672736048698425|-1.5027196407318115|-0.2650201618671417|-1.0138784646987915|1.56889009475708|-1.2014015913009644|-0.330486923456192|0.10235042870044708|-1.4068948030471802|-0.8260718584060669|-0.8972738981246948|0.02989058382809162|-0.4704616367816925|-0.1620287448167801|-1.4785282611846924|-0.6402813792228699|-0.007515729404985905|1.0575097799301147|-0.31573235988616943|-0.7437704801559448|-1.6867055892944336
19|Boron|-0.5309113264083862|-0.5922710299491882|-0.5152418613433838|-1.3462005853652954|-0.6101141571998596|-1.8236629962921143|0.6744162440299988|-0.1479472517967224|-0.23812508583068848|0.3141840398311615|0.22220374643802643|-0.9722872972488403|-1.0310389995574951|0.7162380814552307|-0.9985935091972351|-1.0982186794281006|-1.7776728868484497|-0.32126376032829285|-0.20164181292057037|-0.5933455228805542|-0.6627403497695923|0.28472402691841125|-0.20058564841747284|1.5865238904953003|-0.3744434714317322|0.4214872419834137|0.07827557623386383|2.0124735832214355|0.16581372916698456|-1.6452521085739136|-0.6417032480239868|0.4229629635810852|-1.188612699508667|-2.0171501636505127|0.14980728924274445|-1.8411924839019775|0.8456321954727173|1.9227765798568726|0.08727367967367172|-1.0051631927490234|-0.5062330365180969|-0.2495662271976471|0.21702811121940613|-0.3562168478965759|-0.3960152268409729|0.25574803352355957|0.7340278029441833|0.9185048937797546|-0.9597291946411133|-0.23200350999832153|-0.2710556089878082|1.5206711292266846|0.5312058329582214|-0.26348817348480225|-2.106252431869507|-2.3937184810638428|-0.3115619421005249|0.2359800487756729|-1.2109843492507935|-0.6321980357170105|-0.17514483630657196|-0.49777719378471375|0.6959356665611267|1.1872045993804932
19|Carbon|0.5854991674423218|0.02814856730401516|0.3931727707386017|0.1976909339427948|0.4706646203994751|-0.07917249202728271|0.8397735357284546|0.16546030342578888|2.4501380920410156|1.16257643699646|-0.7855676412582397|2.4019904136657715|0.6709443926811218|-0.28963279724121094|1.6847996711730957|0.3146041929721832|-2.241102457046509|-0.1547582447528839|0.9279519319534302|-0.37678149342536926|0.9342473745346069|-0.7634750604629517|-0.49918797612190247|-1.0749166011810303|-0.1204192042350769|-0.7803311944007874|-1.3935959339141846|-0.06651029735803604|-2.426532506942749|-0.11721905320882797|0.9240169525146484|0.5391117334365845|0.25370073318481445|-0.2570338845252991|0.8770461082458496|-0.21869520843029022|0.3910715579986572|-0.1431163251399994|-1.112104058265686|1.1145564317703247|1.50974702835083|0.606499969959259|-1.7219655513763428|0.7794356346130371|-1.504014253616333|-0.2581380009651184|-1.0144751071929932|1.576335072517395|-1.2022825479507446|-0.33271193504333496|0.11150375753641129|-1.4117932319641113|-0.8397226929664612|-0.9087667465209961|0.0239047072827816|-0.4614124596118927|-0.16202932596206665|-1.4875761270523071|-0.6395918726921082|0.008587213233113289|1.054431438446045|-0.31732919812202454|-0.7311562299728394|-1.6783133745193481
20|Boron|-0.534928560256958|-0.5943834185600281|-0.5003345608711243|-1.3609178066253662|-0.6019875407218933|-1.82020902633667|0.6780918836593628|-0.1419002264738083|-0.24084675312042236|0.3097130060195923|0.23057134449481964|-0.9751045107841492|-1.0264540910720825|0.6974517703056335|-1.0076338052749634|-1.0965570211410522|-1.7907570600509644|-0.31687280535697937|-0.21691350638866425|-0.6071611046791077|-0.659538209438324|0.2823267877101898|-0.20403511822223663|1.6034246683120728|-0.3793230950832367|0.42349329590797424|0.08139241486787796|2.0235934257507324|0.16506841778755188|-1.648425579071045|-0.6502177715301514|0.4362383484840393|-1.1863354444503784|-2.019827127456665|0.14861972630023956|-1.8518999814987183|0.8519880771636963|1.9443637132644653|0.08428439497947693|-1.0057213306427002|-0.5032830238342285|-0.24522359669208527|0.22402599453926086|-0.349695086479187|-0.40212318301200867|0.25069621205329895|0.7477586269378662|0.9247995615005493|-0.973763644695282|-0.24447296559810638|-0.2650662660598755|1.521091103553772|0.5236326456069946|-0.26682302355766296|-2.115358829498291|-2.3946948051452637|-0.3225071132183075|0.24544928967952728|-1.2098737955093384|-0.628561794757843|-0.17447468638420105|-0.49069079756736755|0.7024940252304077|1.1943409442901611
20|Carbon|0.5744739770889282|0.01825365237891674|0.39778581261634827|0.19112008810043335|0.4731631875038147|-0.0893702507019043|0.8434232473373413|0.1821320801973343|2.4533498287200928|1.1498568058013916|-0.8062639236450195|2.3996570110321045|0.6856126189231873|-0.28916606307029724|1.6882621049880981|0.3090370297431946|-2.243206024169922|-0.1461026817560196|0.9280970692634583|-0.38375669717788696|0.9397457242012024|-0.7625939249992371|-0.505166232585907|-1.0732630491256714|-0.102459616959095|-0.7813615798950195|-1.3985356092453003|-0.059165313839912415|-2.439206600189209|-0.12127137929201126|0.9310715794563293|0.5417032241821289|0.24666818976402283|-0.26722973585128784|0.8834472298622131|-0.2250494509935379|0.3871003985404968|-0.14153163135051727|-1.1008014678955078|1.119657278060913|1.5242952108383179|0.5976318120956421|-1.725088357925415|0.794174313545227|-1.5115742683410645|-0.23943717777729034|-1.0151598453521729|1.5867972373962402|-1.2027169466018677|-0.33590084314346313|0.12337828427553177|-1.413779854774475|-0.8393316864967346|-0.9254661202430725|0.029055066406726837|-0.4559490382671356|-0.16072024405002594|-1.50345778465271|-0.6295737624168396|0.02405138872563839|1.0608407258987427|-0.3195936381816864|-0.725285530090332|-1.6764692068099976
21|Boron|-0.5331104397773743|-0.5946508646011353|-0.5029144883155823|-1.3584978580474854|-0.6015858054161072|-1.8179957866668701|0.6768638491630554|-0.14179085195064545|-0.2418665736913681|0.3081195652484894|0.22906044125556946|-0.9736096262931824|-1.0264921188354492|0.7005415558815002|-1.0061588287353516|-1.0953004360198975|-1.7889481782913208|-0.3150796592235565|-0.21321949362754822|-0.6052528023719788|-0.660638689994812|0.28212863206863403|-0.20272380113601685|1.5995442867279053|-0.3795815706253052|0.42362216114997864|0.08066161721944809|2.02077579498291|0.16811662912368774|-1.648404598236084|-0.6481991410255432|0.43330317735671997|-1.1866434812545776|-2.018512487411499|0.1489497423171997|-1.8501147031784058|0.8506133556365967|1.9372575283050537|0.08606161922216415|-1.0046268701553345|-0.5012597441673279|-0.24092304706573486|0.22310151159763336|-0.3522026538848877|-0.400749534368515|0.2521674633026123|0.7436400651931763|0.9226711392402649|-0.9726332426071167|-0.24182812869548798|-0.2663551867008209|1.5212239027023315|0.5236151218414307|-0.2654559016227722|-2.113900661468506|-2.394585132598877|-0.3199143409729004|0.24019257724285126|-1.2099026441574097|-0.6300097107887268|-0.17478758096694946|-0.4904922544956207|0.700963020324707|1.1916542053222656
21|Carbon|0.5709164142608643|0.01310213003307581|0.4046015739440918|0.18765343725681305|0.4751613736152649|-0.07908676564693451|0.8525828123092651|0.1859973818063736|2.452981472015381|1.1365100145339966|-0.803468644618988|2.40194034576416|0.6907825469970703|-0.2908906936645508|1.6813032627105713|0.303404301404953|-2.245753288269043|-0.13916443288326263|0.9236467480659485|-0.38734933733940125|0.9464362263679504|-0.7660661935806274|-0.5053964853286743|-1.070157766342163|-0.1044439822435379|-0.7821903228759766|-1.3955875635147095|-0.05441795289516449|-2.437136173248291|-0.12106902152299881|0.9349637627601624|0.5428271889686584|0.2469908446073532|-0.2710931897163391|0.8883450627326965|-0.23078705370426178|0.38807135820388794|-0.13775955140590668|-1.1043355464935303|1.1232644319534302|1.532612919807434|0.6020469665527344|-1.7185062170028687|0.8030443787574768|-1.5140249729156494|-0.2397393435239792|-1.0131264925003052|1.5930854082107544|-1.2053040266036987|-0.3397197723388672|0.12798179686069489|-1.4137471914291382|-0.8488826751708984|-0.9310632348060608|0.02362177148461342|-0.4526641070842743|-0.16274163126945496|-1.5121804475784302|-0.6270570755004883|0.03148495405912399|1.056236743927002|-0.3186698853969574|-0.7191696763038635|-1.6731449365615845
