StructureID|AtomID|DFT_Fx|DFT_Fy|DFT_Fz|NN_Fx|NN_Fy|NN_Fz
0|29|1.001297|0.156793|-0.278026|0.31332052|1.5833168|-0.7290515
0|0|0.002739|-0.003246|-0.00241|-0.55599296|0.2532874|0.18805486
0|1|-0.00185|-0.001201|0.004357|0.005047761|0.003275644|-0.6392298
0|2|-0.00185|0.003823|-0.00241|0.0050471276|-0.61095154|0.18805498
0|3|-0.002739|0.003246|0.00241|0.5560007|-0.25328556|-0.18805608
0|4|0.00185|0.001201|-0.004357|-0.005044494|-0.003275467|0.63923377
0|5|0.00185|-0.003823|0.00241|-0.005044788|0.61095434|-0.18805507
0|6|0.009017|-0.010125|-0.007517|0.063225776|-0.266852|-0.19812787
0|7|-0.005577|-0.003621|0.014004|-0.21801051|-0.14152552|0.21657233
0|8|-0.005577|0.012358|-0.007517|-0.21801119|0.16637053|-0.19812673
0|9|-0.009017|0.010125|0.007517|-0.0632294|0.2668472|0.19812605
0|10|0.005577|0.003621|-0.014004|0.21800463|0.14152214|-0.21657404
0|11|0.005577|-0.012358|0.007517|0.21800546|-0.16637151|0.19812548
0|12|-0.0|0.0|0.0|-3.9153674e-06|-2.2153836e-07|-4.46802e-07
0|13|0.002386|0.001549|0.00115|0.32663348|0.21204416|0.15743518
0|14|-0.002386|-0.001549|-0.00115|-0.32662764|-0.21203972|-0.15743257
0|0|0.70176|0.2513|0.109496|0.21038127|0.23535599|0.034091435
0|1|-0.504829|-0.36813|-0.530991|-0.5007646|0.17831872|-0.36743146
0|2|0.194504|0.221386|-0.123878|-0.41281033|0.015510366|-0.12674189
0|3|-0.396982|-0.176185|-0.221182|-0.14074144|-0.11323986|-0.07187813
0|4|0.441223|0.131194|0.468442|0.32244697|-0.3051244|0.19875628
0|5|-0.212695|-0.247266|0.109885|0.2628538|-0.07392393|0.027135411
0|6|-0.022158|-0.103992|0.578491|-0.28241134|0.1076069|0.2762335
0|7|0.103884|0.263714|0.279094|-0.28198248|-0.08705731|0.19584988
0|8|-0.095631|-0.093298|0.513538|-0.0050132256|0.44676408|0.3314224
0|9|-0.054915|0.134214|-0.548348|0.6407136|-0.15316562|-0.11170491
0|10|-0.074771|-0.279099|-0.250697|0.31134212|-0.3040439|-0.020245463
0|11|-0.031671|0.213359|-0.287347|0.3371362|0.4209735|0.17939736
0|12|-1.741595|-0.456504|1.0321|-0.69830257|-0.29242477|-0.15074557
0|13|1.580073|0.509423|-0.866283|0.3342026|-0.056807544|-0.29087555
0|14|0.113802|-0.000116|-0.26232|-0.09705064|-0.018742178|-0.10326343
0|0|0.69611|0.627805|-0.677662|1.3210609|-1.0847881|-0.7590346
0|1|0.543131|0.685995|-0.528664|0.7126556|-0.25843683|-0.945046
0|2|0.109249|0.738933|-0.695588|0.97546434|-0.44712493|-0.6060958
0|3|0.391947|0.597374|-0.765154|1.3304156|-0.811067|-0.12866592
0|4|0.243749|0.716076|-0.745943|1.739098|-0.88325775|-1.1076651
0|5|0.27476|0.713099|-0.510177|1.3397858|-0.39648372|-1.2495865
0|6|0.299841|0.662976|-0.665226|1.0316507|-0.52273965|-0.59943545
0|7|0.217116|0.758637|-0.733132|1.1646678|-0.08542294|-1.1755822
0|8|0.19907|0.836099|2.289463|-0.22314927|0.8449425|1.8425043
0|9|0.382722|1.077335|2.263708|-1.0032634|-0.24440753|0.807289
0|10|0.431472|1.047383|2.198475|-1.171176|-0.011716157|0.86841774
0|11|0.448393|0.994075|2.379811|-0.63318413|-0.5259304|0.8343172
0|12|0.562747|0.995026|2.262153|-0.73070526|-0.56421626|1.399874
0|13|0.572069|1.120881|2.340092|-0.88914084|1.0249636|0.9788338
0|14|0.543711|1.151944|2.405289|-1.4383099|0.29679474|0.8336241
0|15|0.344569|1.099846|2.316815|-1.0335898|0.7069447|0.93172956
0|16|-0.469216|-0.948341|-0.610511|-0.35007367|0.62544614|-1.294697
0|17|-1.316976|-0.783281|-0.852354|-0.847973|-0.10570553|-0.27861613
0|18|-1.335026|-1.061182|-1.079633|-0.09935204|-0.6891202|-0.23750672
0|19|-1.320063|-1.074053|-0.924878|-0.27423522|0.19519183|-1.2938805
0|20|-1.08121|-1.063597|-1.31432|-1.2372429|0.090773314|-0.3073736
0|21|-1.419215|-0.868511|-1.23336|-0.38917378|-0.33300668|-0.8841772
0|22|-1.253377|-1.127133|-1.125013|0.13411132|-0.21189156|-0.52550995
0|23|-1.305167|-0.925925|-1.150015|-0.47315022|-0.37937802|-1.0370814
0|24|-0.117022|-0.210271|0.806287|-0.027217276|0.53062963|0.015731893
0|25|-0.153808|-0.689102|0.419735|-0.987059|0.5704925|0.55727637
0|26|-0.445325|-0.594199|0.482745|-1.2467377|0.26166695|1.0496031
0|27|-0.288072|-0.680272|0.605827|-0.9150803|1.0134465|1.1763797
0|28|-0.401084|-0.698913|0.757143|-1.6939635|1.1418741|1.1786904
0|29|-0.242281|-0.764604|0.839391|-1.4255368|0.8119605|1.2881746
